"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1910","Alberta","2021A000248","Average yield (kilograms per hectare)","Wheat, Canada Prairie Spring Red (CPSR) and Canada Prairie Spring White (CPSW)","Kilograms per hectare","193","units","0","v115114524","11.18.19","","..","","","0"
"1910","Alberta","2021A000248","Average yield (kilograms per hectare)","Wheat, Canada Western Soft White Spring (CWSWS)","Kilograms per hectare","193","units","0","v115114525","11.18.18","","..","","","0"
"1910","Alberta","2021A000248","Average yield (kilograms per hectare)","Wheat, other spring","Kilograms per hectare","193","units","0","v115114523","11.18.22","","..","","","0"
"1910","Alberta","2021A000248","Average yield (kilograms per hectare)","Wheat, winter remaining","Kilograms per hectare","193","units","0","v115114526","11.18.3","","..","","","0"
"1910","Alberta","2021A000248","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114527","11.18.23","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Barley","Bushels","42","thousands","3","v46491","11.3.6","2480","","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Canola (rapeseed)","Bushels","42","thousands","3","v47092","11.3.16","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Corn for grain","Bushels","42","thousands","3","v46781","11.3.11","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Flaxseed","Bushels","42","thousands","3","v46991","11.3.14","78","","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Mixed grains","Bushels","42","thousands","3","v46720","11.3.10","37","","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Oats","Bushels","42","thousands","3","v46419","11.3.5","16894","","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Peas, dry","Bushels","42","thousands","3","v46889","11.3.13","3","","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Rye, all","Bushels","42","thousands","3","v46563","11.3.7","109","","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Rye, fall remaining","Bushels","42","thousands","3","v46629","11.3.8","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Rye, spring","Bushels","42","thousands","3","v46673","11.3.9","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Triticale","Bushels","42","thousands","3","v20145184","11.3.26","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Wheat, all","Bushels","42","thousands","3","v46192","11.3.1","9060","","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Wheat, durum","Bushels","42","thousands","3","v46372","11.3.4","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Wheat, spring","Bushels","42","thousands","3","v46264","11.3.2","9076","","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Wheat, Canada Western Extra Strong (CWES)","Bushels","42","thousands","3","v20145181","11.3.21","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Wheat, Canada Western Red Spring (CWRS)","Bushels","42","thousands","3","v20145180","11.3.20","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Wheat, Canada Prairie Spring Red (CPSR) and Canada Prairie Spring White (CPSW)","Bushels","42","thousands","3","v20145179","11.3.19","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Wheat, Canada Western Soft White Spring (CWSWS)","Bushels","42","thousands","3","v20145178","11.3.18","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Wheat, other spring","Bushels","42","thousands","3","v20145182","11.3.22","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Wheat, winter remaining","Bushels","42","thousands","3","v46336","11.3.3","","..","","","0"
"1910","Alberta","2021A000248","Production (bushels)","Wheat, all excluding durum wheat","Bushels","42","thousands","3","v20145183","11.3.23","","..","","","0"
"1910","Alberta","2021A000248","Production (pounds)","Canary seed","Pounds","254","thousands","3","v54529319","11.8.33","","..","","","0"
"1910","Alberta","2021A000248","Production (pounds)","Chick peas","Pounds","254","thousands","3","v54529321","11.8.38","","..","","","0"
"1910","Alberta","2021A000248","Production (pounds)","Lentils","Pounds","254","thousands","3","v54529318","11.8.32","","..","","","0"
"1910","Alberta","2021A000248","Production (pounds)","Mustard seed","Pounds","254","thousands","3","v54529316","11.8.30","","..","","","0"
"1910","Alberta","2021A000248","Production (pounds)","Safflower","Pounds","254","thousands","3","v54529320","11.8.34","","..","","t","0"
"1910","Alberta","2021A000248","Production (pounds)","Sunflower seed","Pounds","254","thousands","3","v54529317","11.8.31","","..","","","0"
"1910","Alberta","2021A000248","Production (tons)","Corn for silage","Tons","291","thousands","3","v54528642","11.9.29","2","","","","0"
"1910","Alberta","2021A000248","Production (tons)","Sugar beets","Tons","291","units","0","v54528640","11.9.27","5876","","","","0"
"1910","Alberta","2021A000248","Production (tons)","Tame hay","Tons","291","thousands","3","v54528641","11.9.28","130","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114528","11.19.6","54000","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Beans, all dry (white and coloured)","Metric tonnes","214","units","0","v115114529","11.19.39","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Beans, dry white","Metric tonnes","214","units","0","v115114530","11.19.40","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Beans, dry coloured","Metric tonnes","214","units","0","v115114531","11.19.41","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Buckwheat","Metric tonnes","214","units","0","v115115249","11.19.12","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Canary seed","Metric tonnes","214","units","0","v115114532","11.19.33","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114533","11.19.16","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v115114534","11.19.38","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Corn for grain","Metric tonnes","214","units","0","v115114535","11.19.11","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114536","11.19.29","2000","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Faba beans","Metric tonnes","214","units","0","v115114537","11.19.42","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115114538","11.19.14","2000","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","800","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","261000","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","100","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","3000","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Rye, fall remaining","Metric tonnes","214","units","0","v115114545","11.19.8","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Rye, spring","Metric tonnes","214","units","0","v115114546","11.19.9","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Safflower","Metric tonnes","214","units","0","v115114547","11.19.34","","..","","t","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Sugar beets","Metric tonnes","214","units","0","v115114548","11.19.27","5300","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v115114549","11.19.31","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Tame hay","Metric tonnes","214","units","0","v115114550","11.19.28","118000","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Triticale","Metric tonnes","214","units","0","v115114551","11.19.26","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v115114552","11.19.1","247000","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Wheat, durum","Metric tonnes","214","units","0","v115114553","11.19.4","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Wheat, spring","Metric tonnes","214","units","0","v115114554","11.19.2","247000","","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Wheat, Canada Western Extra Strong (CWES)","Metric tonnes","214","units","0","v115114555","11.19.21","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Wheat, Canada Western Red Spring (CWRS)","Metric tonnes","214","units","0","v115114556","11.19.20","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Wheat, Canada Prairie Spring Red (CPSR) and Canada Prairie Spring White (CPSW)","Metric tonnes","214","units","0","v115114558","11.19.19","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Wheat, Canada Western Soft White Spring (CWSWS)","Metric tonnes","214","units","0","v115114559","11.19.18","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Wheat, other spring","Metric tonnes","214","units","0","v115114557","11.19.22","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Wheat, winter remaining","Metric tonnes","214","units","0","v115114560","11.19.3","","..","","","0"
"1910","Alberta","2021A000248","Production (metric tonnes)","Wheat, all excluding durum wheat","Metric tonnes","214","units","0","v115114561","11.19.23","","..","","","0"
"1910","Alberta","2021A000248","Production (hundredweight)","Beans, all dry (white and coloured)","Hundredweight","155","thousands","3","v54532355","11.12.39","","..","","","0"
"1910","Alberta","2021A000248","Production (hundredweight)","Beans, dry white","Hundredweight","155","thousands","3","v54532356","11.12.40","","..","","","0"
"1910","Alberta","2021A000248","Production (hundredweight)","Beans, dry coloured","Hundredweight","155","thousands","3","v54532357","11.12.41","","..","","","0"
"1910","Alberta","2021A000248","Production (hundredweight)","Faba beans","Hundredweight","155","thousands","3","v54532358","11.12.42","","..","","","0"
"1910","Alberta","2021A000248","Average farm price (dollars per ton)","Corn for silage","Dollars per ton","120","units","0","v54529190","11.14.29","7.53","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per ton)","Sugar beets","Dollars per ton","120","units","0","v54529188","11.14.27","5.00","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per ton)","Tame hay","Dollars per ton","120","units","0","v54529189","11.14.28","10.16","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per bushel)","Barley","Dollars per bushel","104","units","0","v46503","11.4.6","0.43","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per bushel)","Flaxseed","Dollars per bushel","104","units","0","v46999","11.4.14","2.07","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per bushel)","Mixed grains","Dollars per bushel","104","units","0","v46732","11.4.10","0.47","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per bushel)","Oats","Dollars per bushel","104","units","0","v46431","11.4.5","0.34","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per bushel)","Peas, dry","Dollars per bushel","104","units","0","v46900","11.4.13","1.30","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per bushel)","Rye, all","Dollars per bushel","104","units","0","v46574","11.4.7","0.55","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per bushel)","Wheat, all","Dollars per bushel","104","units","0","v46204","11.4.1","0.74","","","t","2"
"1910","Alberta","2021A000248","Total farm value (dollars)","Barley","Dollars","81","thousands","3","v46515","11.5.6","1075","","","t","0"
"1910","Alberta","2021A000248","Total farm value (dollars)","Corn for silage","Dollars","81","thousands","3","v54528698","11.5.29","18","","","t","0"
"1910","Alberta","2021A000248","Total farm value (dollars)","Flaxseed","Dollars","81","thousands","3","v47007","11.5.14","163","","","t","0"
"1910","Alberta","2021A000248","Total farm value (dollars)","Mixed grains","Dollars","81","thousands","3","v46744","11.5.10","17","","","t","0"
"1910","Alberta","2021A000248","Total farm value (dollars)","Oats","Dollars","81","thousands","3","v46443","11.5.5","5749","","","t","0"
"1910","Alberta","2021A000248","Total farm value (dollars)","Peas, dry","Dollars","81","thousands","3","v46911","11.5.13","4","","","t","0"
"1910","Alberta","2021A000248","Total farm value (dollars)","Rye, all","Dollars","81","thousands","3","v46585","11.5.7","59","","","t","0"
"1910","Alberta","2021A000248","Total farm value (dollars)","Sugar beets","Dollars","81","thousands","3","v54528696","11.5.27","29","","","t","0"
"1910","Alberta","2021A000248","Total farm value (dollars)","Tame hay","Dollars","81","thousands","3","v54528697","11.5.28","1321","","","t","0"
"1910","Alberta","2021A000248","Total farm value (dollars)","Wheat, all","Dollars","81","thousands","3","v46216","11.5.1","6676","","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Barley","Dollars per tonne","121","units","0","v115114752","11.20.6","20","","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Beans, all dry (white and coloured)","Dollars per tonne","121","units","0","v115114753","11.20.39","","..","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Buckwheat","Dollars per tonne","121","units","0","v115114754","11.20.12","","..","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Canola (rapeseed)","Dollars per tonne","121","units","0","v115114755","11.20.16","","..","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Corn for grain","Dollars per tonne","121","units","0","v115114756","11.20.11","","..","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Corn for silage","Dollars per tonne","121","units","0","v115114757","11.20.29","0.90","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Flaxseed","Dollars per tonne","121","units","0","v115114758","11.20.14","82","","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Lentils","Dollars per tonne","121","units","0","v115114759","11.20.32","","..","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Mixed grains","Dollars per tonne","121","units","0","v115114760","11.20.10","21","","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Mustard seed","Dollars per tonne","121","units","0","v115114761","11.20.30","","..","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Oats","Dollars per tonne","121","units","0","v115114762","11.20.5","22","","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Peas, dry","Dollars per tonne","121","units","0","v115114763","11.20.13","40","","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Rye, all","Dollars per tonne","121","units","0","v115114764","11.20.7","20","","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Rye, fall remaining","Dollars per tonne","121","units","0","v115114765","11.20.8","","..","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Rye, spring","Dollars per tonne","121","units","0","v115114766","11.20.9","","..","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Sugar beets","Dollars per tonne","121","units","0","v115114767","11.20.27","0.55","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Sunflower seed","Dollars per tonne","121","units","0","v115114768","11.20.31","","..","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Tame hay","Dollars per tonne","121","units","0","v115114769","11.20.28","1.12","","","t","2"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Wheat, all","Dollars per tonne","121","units","0","v115114770","11.20.1","27","","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Wheat, durum","Dollars per tonne","121","units","0","v115114771","11.20.4","","..","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Wheat, spring","Dollars per tonne","121","units","0","v115114772","11.20.2","0","","","t","0"
"1910","Alberta","2021A000248","Average farm price (dollars per tonne)","Wheat, winter remaining","Dollars per tonne","121","units","0","v115114773","11.20.3","","..","","t","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Barley","Acres","28","units","0","v46468","12.1.6","1900","","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Beans, all dry (white and coloured)","Acres","28","units","0","v54532361","12.1.39","300","","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Canola (rapeseed)","Acres","28","units","0","v47077","12.1.16","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Corn for silage","Acres","28","units","0","v54528669","12.1.29","400","","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Mixed grains","Acres","28","units","0","v46697","12.1.10","500","","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Oats","Acres","28","units","0","v46396","12.1.5","33200","","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Peas, dry","Acres","28","units","0","v46868","12.1.13","1600","","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Rye, all","Acres","28","units","0","v46540","12.1.7","400","","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Rye, all including fall rye remaining","Acres","28","units","0","v20145197","12.1.25","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Rye, fall remaining","Acres","28","units","0","v46608","12.1.8","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Rye, fall seeded in previous fall","Acres","28","units","0","v62700998","12.1.43","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Summerfallow","Acres","28","units","0","v62426936","12.1.17","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Tame hay","Acres","28","units","0","v54528668","12.1.28","136400","","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, all","Acres","28","units","0","v46169","12.1.1","9500","","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, all including winter wheat remaining","Acres","28","units","0","v20145196","12.1.24","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, spring","Acres","28","units","0","v46241","12.1.2","9390","","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, Canada Western Extra Strong (CWES)","Acres","28","units","0","v20145194","12.1.21","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, Canada Western Red Spring (CWRS)","Acres","28","units","0","v20145193","12.1.20","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, Canada Prairie Spring Red (CPSR) and Canada Prairie Spring White (CPSW)","Acres","28","units","0","v20145192","12.1.19","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, Canada Western Soft White Spring (CWSWS)","Acres","28","units","0","v53843332","12.1.18","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, other spring","Acres","28","units","0","v65584710","12.1.22","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, winter remaining","Acres","28","units","0","v46313","12.1.3","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, winter seeded in fall","Acres","28","units","0","v65584714","12.1.44","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (acres)","Wheat, all excluding durum wheat","Acres","28","units","0","v20145195","12.1.23","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114870","12.16.6","800","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115115250","12.16.39","100","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114871","12.16.16","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114872","12.16.29","200","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115251","12.16.14","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114873","12.16.10","200","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114874","12.16.5","13400","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115114875","12.16.13","600","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115114876","12.16.7","200","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114877","12.16.25","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Rye, fall remaining","Hectares","149","units","0","v115114878","12.16.8","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Rye, fall seeded in previous fall","Hectares","149","units","0","v115114879","12.16.43","200","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Summerfallow","Hectares","149","units","0","v115114880","12.16.17","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114881","12.16.28","55000","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v115114882","12.16.1","3800","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, all including winter wheat remaining","Hectares","149","units","0","v115114883","12.16.24","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, spring","Hectares","149","units","0","v115114884","12.16.2","3800","","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, Canada Western Extra Strong (CWES)","Hectares","149","units","0","v115114885","12.16.21","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, Canada Western Red Spring (CWRS)","Hectares","149","units","0","v115114886","12.16.20","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, Canada Prairie Spring Red (CPSR) and Canada Prairie Spring White (CPSW)","Hectares","149","units","0","v115114888","12.16.19","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, Canada Western Soft White Spring (CWSWS)","Hectares","149","units","0","v115114889","12.16.18","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, other spring","Hectares","149","units","0","v115114887","12.16.22","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114890","12.16.3","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, winter seeded in fall","Hectares","149","units","0","v115114891","12.16.44","","..","","","0"
"1910","British Columbia","2021A000259","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114892","12.16.23","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Barley","Acres","28","units","0","v46528","12.6.6","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Canola (rapeseed)","Acres","28","units","0","v47115","12.6.16","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Corn for silage","Acres","28","units","0","v54528731","12.6.29","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Flaxseed","Acres","28","units","0","v47016","12.6.14","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Mixed grains","Acres","28","units","0","v46757","12.6.10","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Oats","Acres","28","units","0","v46456","12.6.5","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Peas, dry","Acres","28","units","0","v46920","12.6.13","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Rye, all","Acres","28","units","0","v46597","12.6.7","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Rye, fall remaining","Acres","28","units","0","v46661","12.6.8","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Tame hay","Acres","28","units","0","v54528730","12.6.28","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Wheat, all","Acres","28","units","0","v46229","12.6.1","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Wheat, spring","Acres","28","units","0","v46301","12.6.2","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Wheat, Canada Western Extra Strong (CWES)","Acres","28","units","0","v20145208","12.6.21","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Wheat, Canada Western Red Spring (CWRS)","Acres","28","units","0","v20145207","12.6.20","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Wheat, Canada Prairie Spring Red (CPSR) and Canada Prairie Spring White (CPSW)","Acres","28","units","0","v20145206","12.6.19","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Wheat, Canada Western Soft White Spring (CWSWS)","Acres","28","units","0","v53843333","12.6.18","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Wheat, other spring","Acres","28","units","0","v65584711","12.6.22","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Wheat, winter remaining","Acres","28","units","0","v65584715","12.6.3","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (acres)","Wheat, all excluding durum wheat","Acres","28","units","0","v20145209","12.6.23","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114893","12.17.6","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114894","12.17.16","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Corn for silage","Hectares","149","units","0","v115114895","12.17.29","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Flaxseed","Hectares","149","units","0","v115114896","12.17.14","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114897","12.17.10","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114898","12.17.5","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Peas, dry","Hectares","149","units","0","v115114899","12.17.13","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Rye, all","Hectares","149","units","0","v115114900","12.17.7","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Rye, fall remaining","Hectares","149","units","0","v115114901","12.17.8","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Tame hay","Hectares","149","units","0","v115115252","12.17.28","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Wheat, all","Hectares","149","units","0","v115114902","12.17.1","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114903","12.17.2","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Wheat, Canada Western Extra Strong (CWES)","Hectares","149","units","0","v115114904","12.17.21","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Wheat, Canada Western Red Spring (CWRS)","Hectares","149","units","0","v115114905","12.17.20","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Wheat, Canada Prairie Spring Red (CPSR) and Canada Prairie Spring White (CPSW)","Hectares","149","units","0","v115114907","12.17.19","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Wheat, Canada Western Soft White Spring (CWSWS)","Hectares","149","units","0","v115114908","12.17.18","","..","","","0"
"1910","British Columbia","2021A000259","Harvested area (hectares)","Wheat, other spring","Hectares","149","units","0","v115114906","12.17.22","","..","","","0"
